UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device,Rating_Status
SF_157,42,M,Canada,Free,89,Tablet,Non-rater
SF_1571,46,M,USA,Subscriber,221,Tablet,Non-rater
SF_1578,39,M,Canada,Subscriber,285,Desktop,Non-rater
SF_1582,16,M,India,Free,17,Desktop,Non-rater
SF_1583,36,M,UK,Free,154,Mobile,Non-rater
SF_1585,28,M,Italy,Subscriber,137,Tablet,Non-rater
SF_1588,9,M,UK,Free,79,Mobile,Non-rater
SF_1599,53,M,France,Subscriber,477,Smart TV,Non-rater
SF_1604,58,M,Italy,Free,82,Smart TV,Non-rater
SF_1607,55,M,UK,Free,397,Mobile,Non-rater
SF_1608,23,M,USA,Free,224,Mobile,Non-rater
SF_1610,43,M,Italy,Subscriber,34,Desktop,Non-rater
SF_1625,30,M,France,Subscriber,13,Desktop,Non-rater
SF_1627,19,M,India,Free,94,Smart TV,Non-rater
SF_1628,22,M,India,Free,166,Mobile,Non-rater
SF_1633,44,F,India,Subscriber,451,Mobile,Non-rater
SF_1635,53,M,USA,Free,104,Smart TV,Non-rater
SF_1636,48,F,India,Subscriber,450,Mobile,Non-rater
SF_1651,21,M,France,Subscriber,26,Desktop,Non-rater
SF_1653,58,M,USA,Free,142,Tablet,Non-rater
SF_1657,28,F,Canada,Subscriber,383,Smart TV,Non-rater
SF_1660,12,F,UK,Subscriber,140,Tablet,Non-rater
SF_1667,37,M,India,Free,241,Desktop,Non-rater
SF_1674,31,M,USA,Free,87,Smart TV,Non-rater
SF_1687,62,M,UK,Subscriber,74,Desktop,Non-rater
SF_1693,62,M,UK,Free,27,Tablet,Non-rater
SF_1698,39,M,Canada,Free,144,Desktop,Non-rater
SF_1704,63,M,France,Free,377,Mobile,Non-rater
SF_1706,65,M,India,Subscriber,215,Tablet,Non-rater
SF_171,28,F,Canada,Free,280,Smart TV,Non-rater
SF_1717,63,F,UK,Subscriber,498,Mobile,Non-rater
SF_1718,52,M,Italy,Subscriber,368,Smart TV,Non-rater
SF_1722,24,M,USA,Free,214,Desktop,Non-rater
SF_1726,49,M,UK,Free,378,Tablet,Non-rater
SF_1728,13,M,India,Free,110,Smart TV,Non-rater
SF_1733,28,M,France,Subscriber,462,Mobile,Non-rater
SF_174,19,M,Italy,Subscriber,70,Smart TV,Non-rater
SF_1741,39,M,Canada,Subscriber,294,Desktop,Non-rater
SF_1742,29,M,Canada,Free,256,Tablet,Non-rater
SF_175,51,F,UK,Subscriber,478,Tablet,Non-rater
SF_1753,24,M,India,Free,40,Smart TV,Non-rater
SF_1759,10,M,USA,Subscriber,205,Desktop,Non-rater
SF_1760,65,F,UK,Free,467,Tablet,Non-rater
SF_1765,52,M,Italy,Free,72,Desktop,Non-rater
SF_1766,26,F,Canada,Free,361,Tablet,Non-rater
SF_1770,64,M,UK,Subscriber,212,Desktop,Non-rater
SF_1771,44,M,Canada,Subscriber,374,Tablet,Non-rater
SF_1773,50,M,Italy,Subscriber,488,Mobile,Non-rater
SF_1782,42,M,France,Subscriber,480,Desktop,Non-rater
SF_1788,40,M,India,Free,390,Smart TV,Non-rater
SF_1789,10,M,USA,Subscriber,25,Smart TV,Non-rater
SF_179,53,M,UK,Subscriber,309,Desktop,Non-rater
SF_1791,48,M,Italy,Subscriber,69,Desktop,Non-rater
SF_1793,60,M,UK,Subscriber,189,Mobile,Non-rater
SF_1794,49,M,UK,Free,309,Smart TV,Non-rater
SF_1795,40,M,USA,Free,101,Mobile,Non-rater
SF_18,26,F,France,Subscriber,65,Smart TV,Non-rater
SF_180,52,M,France,Subscriber,455,Desktop,Non-rater
SF_1804,38,M,France,Subscriber,462,Desktop,Non-rater
SF_1826,57,M,UK,Free,387,Smart TV,Non-rater
SF_1828,31,M,UK,Free,76,Tablet,Non-rater
SF_184,23,F,France,Subscriber,131,Smart TV,Non-rater
SF_1841,15,M,Italy,Free,230,Desktop,Non-rater
SF_1851,58,M,India,Free,58,Desktop,Non-rater
SF_1854,49,M,Italy,Subscriber,268,Mobile,Non-rater
SF_1855,21,M,USA,Subscriber,178,Tablet,Non-rater
SF_1866,58,M,Italy,Free,182,Mobile,Non-rater
SF_187,24,F,France,Free,361,Tablet,Non-rater
SF_1876,42,M,USA,Subscriber,110,Tablet,Non-rater
SF_1878,59,M,Italy,Free,22,Tablet,Non-rater
SF_1883,26,F,France,Subscriber,57,Mobile,Non-rater
SF_189,11,M,France,Subscriber,145,Tablet,Non-rater
SF_1896,51,M,UK,Subscriber,214,Tablet,Non-rater
SF_1898,55,M,UK,Subscriber,219,Smart TV,Non-rater
SF_19,32,M,Italy,Subscriber,14,Tablet,Non-rater
SF_1900,52,M,USA,Subscriber,236,Desktop,Non-rater
SF_1904,9,M,Canada,Free,345,Mobile,Non-rater
SF_1905,37,F,France,Free,147,Tablet,Non-rater
SF_1909,65,M,USA,Subscriber,443,Smart TV,Non-rater
SF_1911,37,F,Canada,Subscriber,416,Mobile,Non-rater
SF_1912,33,M,USA,Subscriber,260,Desktop,Non-rater
SF_1916,17,M,India,Subscriber,301,Desktop,Non-rater
SF_1923,44,M,India,Free,21,Mobile,Non-rater
SF_1934,44,M,Italy,Subscriber,57,Smart TV,Non-rater
SF_1935,24,M,Italy,Free,222,Desktop,Non-rater
SF_1936,37,M,Italy,Subscriber,315,Desktop,Non-rater
SF_1950,13,M,Italy,Subscriber,255,Tablet,Non-rater
SF_1953,40,F,USA,Subscriber,264,Mobile,Non-rater
SF_1956,13,M,UK,Subscriber,137,Mobile,Non-rater
SF_1963,23,F,USA,Subscriber,296,Desktop,Non-rater
SF_1969,46,F,Italy,Free,277,Smart TV,Non-rater
SF_1970,29,M,France,Free,336,Smart TV,Non-rater
SF_1971,43,F,UK,Subscriber,131,Mobile,Non-rater
SF_1986,21,M,India,Subscriber,235,Desktop,Non-rater
SF_1987,18,M,Italy,Subscriber,346,Tablet,Non-rater
SF_199,63,M,France,Subscriber,220,Smart TV,Non-rater
SF_1996,47,M,Italy,Free,238,Tablet,Non-rater
SF_2007,36,M,Italy,Subscriber,253,Smart TV,Non-rater
SF_2012,63,M,India,Subscriber,374,Desktop,Non-rater
SF_2013,64,M,India,Subscriber,164,Smart TV,Non-rater
SF_2023,59,M,Italy,Free,269,Mobile,Non-rater
SF_2026,17,M,Canada,Subscriber,379,Smart TV,Non-rater
SF_2038,59,F,USA,Free,460,Desktop,Non-rater
SF_204,45,M,Canada,Free,218,Desktop,Non-rater
SF_205,13,M,Italy,Free,159,Smart TV,Non-rater
SF_2054,25,M,Italy,Free,434,Desktop,Non-rater
SF_206,61,M,France,Free,179,Smart TV,Non-rater
SF_2064,53,M,France,Subscriber,469,Mobile,Non-rater
SF_2066,56,F,Canada,Free,193,Smart TV,Non-rater
SF_2076,24,M,India,Subscriber,417,Tablet,Non-rater
SF_2080,13,M,Italy,Free,301,Smart TV,Non-rater
SF_2082,27,M,India,Free,214,Smart TV,Non-rater
SF_2093,17,M,Canada,Subscriber,134,Mobile,Non-rater
SF_210,55,F,USA,Subscriber,199,Tablet,Non-rater
SF_2101,45,M,Italy,Free,254,Smart TV,Non-rater
SF_2112,12,F,India,Subscriber,184,Tablet,Non-rater
SF_212,45,M,Italy,Subscriber,250,Desktop,Non-rater
SF_2122,61,M,Canada,Free,355,Smart TV,Non-rater
SF_2124,43,M,India,Free,129,Smart TV,Non-rater
SF_2126,13,M,Canada,Subscriber,361,Tablet,Non-rater
SF_213,37,F,USA,Subscriber,137,Tablet,Non-rater
SF_2131,49,M,Italy,Subscriber,365,Mobile,Non-rater
SF_2136,49,M,India,Subscriber,219,Tablet,Non-rater
SF_2142,24,F,France,Subscriber,35,Tablet,Non-rater
SF_2144,57,M,Canada,Subscriber,11,Smart TV,Non-rater
SF_2148,16,F,USA,Free,332,Mobile,Non-rater
SF_2149,30,M,India,Subscriber,154,Smart TV,Non-rater
SF_215,41,M,USA,Free,338,Mobile,Non-rater
SF_2152,19,M,Canada,Free,324,Smart TV,Non-rater
SF_2154,37,M,Canada,Subscriber,259,Desktop,Non-rater
SF_2156,10,M,UK,Free,417,Smart TV,Non-rater
SF_2163,26,M,Canada,Free,260,Smart TV,Non-rater
SF_2166,60,M,India,Free,161,Smart TV,Non-rater
SF_2169,13,M,India,Subscriber,382,Tablet,Non-rater
SF_2170,36,F,Italy,Free,225,Mobile,Non-rater
SF_2175,13,M,France,Subscriber,481,Desktop,Non-rater
SF_2176,50,M,Italy,Subscriber,386,Smart TV,Non-rater
SF_2182,53,F,Canada,Subscriber,52,Mobile,Non-rater
SF_2185,64,M,Italy,Subscriber,363,Mobile,Non-rater
SF_2186,47,M,Italy,Subscriber,210,Smart TV,Non-rater
SF_2192,34,F,USA,Subscriber,16,Tablet,Non-rater
SF_2201,65,M,UK,Subscriber,301,Tablet,Non-rater
SF_2202,32,F,Canada,Subscriber,302,Mobile,Non-rater
SF_2206,21,M,Canada,Subscriber,212,Tablet,Non-rater
SF_221,40,F,France,Free,272,Desktop,Non-rater
SF_2217,18,M,India,Subscriber,155,Desktop,Non-rater
SF_2219,55,M,France,Free,278,Desktop,Non-rater
SF_2220,41,F,France,Subscriber,339,Mobile,Non-rater
SF_2224,32,M,Italy,Free,357,Desktop,Non-rater
SF_2233,37,F,India,Subscriber,283,Tablet,Non-rater
SF_2239,22,M,France,Free,449,Smart TV,Non-rater
SF_2246,9,M,Italy,Subscriber,44,Desktop,Non-rater
SF_2255,40,F,UK,Free,470,Desktop,Non-rater
SF_2257,10,F,France,Free,354,Smart TV,Non-rater
SF_2262,31,M,Canada,Subscriber,418,Mobile,Non-rater
SF_2271,19,M,USA,Subscriber,33,Smart TV,Non-rater
SF_2274,17,M,France,Subscriber,461,Mobile,Non-rater
SF_2275,50,M,Italy,Subscriber,350,Smart TV,Non-rater
SF_2277,27,F,Italy,Subscriber,160,Desktop,Non-rater
SF_2281,33,M,USA,Free,424,Mobile,Non-rater
SF_2291,60,M,UK,Free,315,Tablet,Non-rater
SF_2295,21,M,Italy,Free,424,Desktop,Non-rater
SF_2296,17,F,UK,Subscriber,410,Smart TV,Non-rater
SF_2303,60,M,France,Free,252,Mobile,Non-rater
SF_2322,57,F,India,Free,147,Tablet,Non-rater
SF_233,13,F,Canada,Free,83,Desktop,Non-rater
SF_2337,39,M,USA,Subscriber,405,Smart TV,Non-rater
SF_2340,54,M,USA,Free,396,Tablet,Non-rater
SF_2347,44,M,Italy,Subscriber,35,Smart TV,Non-rater
SF_2354,63,M,UK,Free,282,Mobile,Non-rater
SF_2355,39,F,USA,Subscriber,336,Smart TV,Non-rater
SF_2356,64,F,UK,Subscriber,338,Tablet,Non-rater
SF_2370,22,M,Italy,Free,111,Mobile,Non-rater
SF_2374,27,M,France,Free,277,Tablet,Non-rater
SF_2385,61,F,Italy,Subscriber,274,Tablet,Non-rater
SF_2386,36,F,UK,Subscriber,33,Desktop,Non-rater
SF_2387,46,M,Italy,Free,453,Mobile,Non-rater
SF_2389,9,M,India,Subscriber,17,Tablet,Non-rater
SF_2391,25,M,France,Free,265,Smart TV,Non-rater
SF_2395,60,M,Italy,Free,207,Desktop,Non-rater
SF_2400,55,F,France,Subscriber,39,Desktop,Non-rater
SF_2404,20,M,UK,Free,184,Smart TV,Non-rater
SF_2406,20,F,UK,Free,386,Desktop,Non-rater
SF_2414,44,M,Canada,Subscriber,376,Desktop,Non-rater
SF_2415,14,M,Canada,Subscriber,58,Desktop,Non-rater
SF_2416,17,M,USA,Subscriber,17,Mobile,Non-rater
SF_2417,42,M,Italy,Free,162,Desktop,Non-rater
SF_2418,59,F,USA,Subscriber,102,Mobile,Non-rater
SF_242,58,F,UK,Subscriber,255,Smart TV,Non-rater
SF_2424,47,M,India,Free,313,Desktop,Non-rater
SF_2433,55,M,UK,Free,208,Smart TV,Non-rater
SF_2436,9,M,USA,Free,100,Tablet,Non-rater
SF_2445,32,M,India,Free,10,Tablet,Non-rater
SF_2457,24,M,USA,Subscriber,285,Desktop,Non-rater
SF_2464,25,F,India,Subscriber,458,Mobile,Non-rater
SF_2467,63,M,Canada,Subscriber,292,Tablet,Non-rater
SF_2481,36,M,India,Free,312,Smart TV,Non-rater
SF_2484,39,M,Italy,Subscriber,183,Smart TV,Non-rater
SF_250,39,M,Italy,Free,458,Smart TV,Non-rater
SF_2506,37,F,Canada,Subscriber,176,Tablet,Non-rater
SF_2510,15,M,India,Free,349,Smart TV,Non-rater
SF_2512,20,F,USA,Subscriber,206,Tablet,Non-rater
SF_2520,37,F,USA,Subscriber,272,Desktop,Non-rater
SF_2528,51,M,Canada,Free,458,Mobile,Non-rater
SF_2534,47,F,France,Free,441,Desktop,Non-rater
SF_254,33,M,USA,Subscriber,386,Desktop,Non-rater
SF_2542,28,F,France,Free,412,Mobile,Non-rater
SF_2549,13,M,USA,Free,317,Tablet,Non-rater
SF_2550,16,M,India,Free,249,Smart TV,Non-rater
SF_2557,62,F,Italy,Free,238,Tablet,Non-rater
SF_2558,18,M,USA,Free,218,Smart TV,Non-rater
SF_2568,51,M,USA,Free,171,Tablet,Non-rater
SF_2571,44,M,India,Free,183,Tablet,Non-rater
SF_2577,37,M,UK,Free,314,Mobile,Non-rater
SF_2582,47,F,UK,Free,352,Desktop,Non-rater
SF_2586,49,M,India,Subscriber,211,Mobile,Non-rater
SF_2587,35,M,Italy,Free,89,Smart TV,Non-rater
SF_259,12,M,Canada,Free,343,Smart TV,Non-rater
SF_260,20,M,USA,Free,78,Desktop,Non-rater
SF_2603,62,M,UK,Free,224,Desktop,Non-rater
SF_2606,18,M,USA,Free,422,Mobile,Non-rater
SF_2608,13,F,France,Subscriber,69,Mobile,Non-rater
SF_2618,28,F,Italy,Free,466,Tablet,Non-rater
SF_2620,16,M,UK,Free,138,Tablet,Non-rater
SF_2623,21,M,Canada,Free,167,Mobile,Non-rater
SF_2624,34,F,Canada,Subscriber,102,Mobile,Non-rater
SF_2626,32,M,France,Free,251,Smart TV,Non-rater
SF_2630,51,F,India,Subscriber,158,Tablet,Non-rater
SF_2633,50,F,UK,Subscriber,202,Tablet,Non-rater
SF_2636,46,M,France,Free,245,Smart TV,Non-rater
SF_2639,30,F,UK,Free,233,Smart TV,Non-rater
SF_2640,56,M,Canada,Subscriber,57,Desktop,Non-rater
SF_2641,38,M,USA,Subscriber,101,Desktop,Non-rater
SF_2647,60,F,India,Subscriber,65,Tablet,Non-rater
SF_2648,48,M,France,Subscriber,127,Mobile,Non-rater
SF_2649,11,M,France,Free,23,Smart TV,Non-rater
SF_265,33,F,France,Free,294,Mobile,Non-rater
SF_2651,14,M,UK,Free,154,Mobile,Non-rater
SF_2663,29,F,France,Subscriber,292,Mobile,Non-rater
SF_2666,54,M,India,Free,296,Mobile,Non-rater
SF_267,42,M,Italy,Free,323,Tablet,Non-rater
SF_2676,48,M,Canada,Free,183,Smart TV,Non-rater
SF_2678,25,M,UK,Free,488,Mobile,Non-rater
SF_2679,30,F,Italy,Free,480,Tablet,Non-rater
SF_268,9,F,Italy,Subscriber,376,Tablet,Non-rater
SF_2685,13,M,UK,Subscriber,175,Desktop,Non-rater
SF_2695,60,M,Canada,Free,465,Mobile,Non-rater
SF_2698,17,F,India,Subscriber,427,Tablet,Non-rater
SF_270,40,M,India,Free,458,Desktop,Non-rater
SF_2708,22,M,Canada,Free,178,Smart TV,Non-rater
SF_271,55,M,UK,Subscriber,143,Tablet,Non-rater
SF_2711,55,F,India,Free,347,Desktop,Non-rater
SF_2723,31,F,Italy,Free,466,Smart TV,Non-rater
SF_2735,25,M,UK,Free,101,Smart TV,Non-rater
SF_2736,21,M,France,Subscriber,189,Desktop,Non-rater
SF_2738,62,F,Italy,Free,398,Tablet,Non-rater
SF_2740,29,M,India,Free,252,Desktop,Non-rater
SF_2744,50,M,France,Free,464,Desktop,Non-rater
SF_2747,59,F,USA,Free,153,Smart TV,Non-rater
SF_2765,32,M,Canada,Subscriber,91,Mobile,Non-rater
SF_2766,44,M,UK,Free,456,Mobile,Non-rater
SF_2772,54,M,Italy,Subscriber,318,Desktop,Non-rater
SF_2778,26,M,Italy,Subscriber,236,Desktop,Non-rater
SF_2784,59,M,USA,Free,65,Mobile,Non-rater
SF_2785,31,M,India,Free,487,Mobile,Non-rater
SF_2790,32,M,Canada,Subscriber,423,Tablet,Non-rater
SF_2792,12,M,UK,Subscriber,471,Smart TV,Non-rater
SF_2796,10,M,Italy,Subscriber,350,Smart TV,Non-rater
SF_2797,58,F,USA,Free,118,Desktop,Non-rater
SF_2801,50,F,Canada,Subscriber,261,Smart TV,Non-rater
SF_2802,57,M,Canada,Free,68,Tablet,Non-rater
SF_2809,13,M,Italy,Subscriber,291,Desktop,Non-rater
SF_2816,37,M,Canada,Subscriber,219,Tablet,Non-rater
SF_2817,34,M,Canada,Free,129,Tablet,Non-rater
SF_2818,28,M,UK,Subscriber,184,Desktop,Non-rater
SF_2823,33,M,India,Subscriber,62,Mobile,Non-rater
SF_2824,44,M,India,Subscriber,225,Tablet,Non-rater
SF_2832,63,M,Canada,Subscriber,263,Mobile,Non-rater
SF_2833,41,M,Italy,Subscriber,401,Tablet,Non-rater
SF_2838,38,M,India,Subscriber,402,Desktop,Non-rater
SF_2839,53,M,USA,Subscriber,278,Desktop,Non-rater
SF_2846,56,F,UK,Subscriber,77,Desktop,Non-rater
SF_2852,23,M,Italy,Subscriber,385,Tablet,Non-rater
SF_2853,48,M,Italy,Subscriber,341,Smart TV,Non-rater
SF_286,49,M,France,Free,351,Smart TV,Non-rater
SF_2870,45,M,India,Free,434,Desktop,Non-rater
SF_2873,38,F,Italy,Free,311,Mobile,Non-rater
SF_2876,46,M,USA,Subscriber,342,Desktop,Non-rater
SF_2885,44,F,India,Free,333,Desktop,Non-rater
SF_2886,53,M,Italy,Free,198,Desktop,Non-rater
SF_2888,63,M,Italy,Subscriber,83,Mobile,Non-rater
SF_2896,30,M,UK,Free,217,Tablet,Non-rater
SF_2901,20,M,USA,Subscriber,176,Mobile,Non-rater
SF_2904,20,M,USA,Subscriber,144,Mobile,Non-rater
SF_291,60,M,Italy,Free,374,Smart TV,Non-rater
SF_2910,61,M,France,Free,87,Smart TV,Non-rater
SF_2913,9,F,India,Free,463,Smart TV,Non-rater
SF_2916,65,M,Canada,Subscriber,157,Tablet,Non-rater
SF_2920,25,M,USA,Free,192,Tablet,Non-rater
SF_2929,37,M,UK,Free,35,Desktop,Non-rater
SF_293,19,M,UK,Subscriber,211,Mobile,Non-rater
SF_2931,44,M,Italy,Subscriber,267,Tablet,Non-rater
SF_2932,58,M,India,Subscriber,273,Tablet,Non-rater
SF_294,23,F,France,Subscriber,39,Mobile,Non-rater
SF_2941,58,M,Canada,Subscriber,149,Desktop,Non-rater
SF_2945,50,F,Italy,Subscriber,200,Tablet,Non-rater
SF_2950,52,M,Italy,Subscriber,90,Smart TV,Non-rater
SF_2952,45,M,Italy,Subscriber,408,Smart TV,Non-rater
SF_2958,65,M,Canada,Free,461,Smart TV,Non-rater
SF_2967,44,M,UK,Free,475,Smart TV,Non-rater
SF_2980,65,M,USA,Subscriber,481,Mobile,Non-rater
SF_2991,42,M,USA,Subscriber,445,Smart TV,Non-rater
SF_3001,64,M,India,Subscriber,34,Tablet,Non-rater
SF_3013,37,M,India,Subscriber,421,Smart TV,Non-rater
SF_3017,18,F,Italy,Free,49,Smart TV,Non-rater
SF_3023,45,F,UK,Subscriber,134,Mobile,Non-rater
SF_3028,60,M,USA,Subscriber,25,Desktop,Non-rater
SF_3035,23,F,Italy,Free,189,Mobile,Non-rater
SF_3041,45,M,Canada,Subscriber,480,Smart TV,Non-rater
SF_3048,20,M,USA,Free,329,Smart TV,Non-rater
SF_3058,45,M,Italy,Subscriber,428,Smart TV,Non-rater
SF_3060,63,F,France,Subscriber,225,Desktop,Non-rater
SF_3068,10,F,India,Subscriber,295,Mobile,Non-rater
SF_307,41,M,France,Subscriber,462,Tablet,Non-rater
SF_3072,49,M,USA,Subscriber,30,Tablet,Non-rater
SF_3077,53,M,UK,Free,381,Desktop,Non-rater
SF_3079,11,F,UK,Subscriber,489,Smart TV,Non-rater
SF_3084,36,M,UK,Subscriber,342,Desktop,Non-rater
SF_3085,18,M,Canada,Free,94,Desktop,Non-rater
SF_3086,54,M,UK,Subscriber,242,Smart TV,Non-rater
SF_309,42,M,France,Free,62,Mobile,Non-rater
SF_3094,55,M,USA,Free,293,Smart TV,Non-rater
SF_31,18,M,Italy,Free,184,Tablet,Non-rater
SF_3102,15,M,Canada,Subscriber,480,Mobile,Non-rater
SF_3104,55,M,France,Free,205,Smart TV,Non-rater
SF_3109,35,F,UK,Free,184,Smart TV,Non-rater
SF_3110,18,M,USA,Free,19,Mobile,Non-rater
SF_3118,33,M,Canada,Free,52,Smart TV,Non-rater
SF_3123,65,M,France,Free,236,Mobile,Non-rater
SF_3126,37,M,Canada,Subscriber,362,Desktop,Non-rater
SF_3127,43,F,USA,Subscriber,288,Smart TV,Non-rater
SF_313,22,F,India,Free,476,Tablet,Non-rater
SF_3139,36,M,Italy,Free,29,Desktop,Non-rater
SF_314,20,F,USA,Free,38,Smart TV,Non-rater
SF_3143,48,F,USA,Subscriber,196,Tablet,Non-rater
SF_3147,26,M,France,Subscriber,284,Smart TV,Non-rater
SF_3149,59,M,India,Subscriber,367,Smart TV,Non-rater
SF_3158,57,M,Italy,Subscriber,29,Mobile,Non-rater
SF_3162,61,M,India,Free,40,Desktop,Non-rater
SF_3169,32,M,Italy,Free,462,Mobile,Non-rater
SF_3170,44,M,France,Subscriber,277,Mobile,Non-rater
SF_3171,51,F,India,Free,161,Desktop,Non-rater
SF_3175,30,M,Italy,Subscriber,246,Mobile,Non-rater
SF_3179,32,F,India,Free,108,Mobile,Non-rater
SF_3183,65,M,UK,Subscriber,450,Tablet,Non-rater
SF_3186,43,M,USA,Free,187,Mobile,Non-rater
SF_3190,23,M,UK,Free,298,Tablet,Non-rater
SF_3195,39,M,France,Subscriber,145,Desktop,Non-rater
SF_3198,27,M,India,Subscriber,101,Smart TV,Non-rater
SF_3200,11,F,France,Subscriber,78,Desktop,Non-rater
SF_3201,23,M,USA,Subscriber,390,Smart TV,Non-rater
SF_3215,58,F,Italy,Subscriber,480,Desktop,Non-rater
SF_3216,12,M,India,Subscriber,43,Desktop,Non-rater
SF_3220,17,M,USA,Free,438,Tablet,Non-rater
SF_3221,64,M,France,Free,190,Smart TV,Non-rater
SF_3228,16,M,USA,Free,447,Desktop,Non-rater
SF_3239,48,F,USA,Free,301,Mobile,Non-rater
SF_3245,44,M,USA,Free,209,Tablet,Non-rater
SF_3248,59,F,India,Subscriber,399,Desktop,Non-rater
SF_3257,64,M,UK,Free,305,Desktop,Non-rater
SF_3258,46,M,Italy,Subscriber,158,Mobile,Non-rater
SF_3267,34,M,France,Subscriber,305,Desktop,Non-rater
SF_3269,21,F,India,Subscriber,242,Tablet,Non-rater
SF_327,34,M,UK,Free,479,Mobile,Non-rater
SF_3280,54,M,France,Subscriber,319,Smart TV,Non-rater
SF_3283,22,M,India,Subscriber,379,Desktop,Non-rater
SF_3300,29,M,France,Free,110,Tablet,Non-rater
SF_3301,55,F,UK,Free,337,Desktop,Non-rater
SF_3306,19,M,France,Free,458,Desktop,Non-rater
SF_3315,62,M,Italy,Subscriber,476,Tablet,Non-rater
SF_332,11,M,USA,Subscriber,318,Desktop,Non-rater
SF_3330,36,F,India,Free,216,Tablet,Non-rater
SF_3333,11,M,France,Free,107,Tablet,Non-rater
SF_3341,59,M,UK,Free,155,Smart TV,Non-rater
SF_3343,34,F,UK,Free,249,Desktop,Non-rater
SF_335,55,M,France,Free,237,Desktop,Non-rater
SF_3358,10,F,France,Subscriber,453,Smart TV,Non-rater
SF_337,30,M,Canada,Free,185,Mobile,Non-rater
SF_3389,52,M,Canada,Free,172,Smart TV,Non-rater
SF_3392,11,M,India,Free,65,Desktop,Non-rater
SF_3402,57,M,France,Free,389,Tablet,Non-rater
SF_3412,61,M,USA,Free,162,Mobile,Non-rater
SF_3416,19,M,USA,Subscriber,169,Mobile,Non-rater
SF_343,55,F,Canada,Subscriber,277,Desktop,Non-rater
SF_3432,41,M,USA,Subscriber,381,Tablet,Non-rater
SF_3433,30,M,USA,Free,223,Smart TV,Non-rater
SF_3434,20,M,Italy,Subscriber,486,Smart TV,Non-rater
SF_3436,44,M,USA,Subscriber,319,Mobile,Non-rater
SF_3453,31,M,France,Subscriber,118,Smart TV,Non-rater
SF_3458,33,M,USA,Subscriber,155,Mobile,Non-rater
SF_3462,52,F,India,Subscriber,494,Desktop,Non-rater
SF_3481,23,M,Italy,Subscriber,314,Mobile,Non-rater
SF_3488,32,M,Canada,Free,243,Desktop,Non-rater
SF_3494,32,M,France,Free,318,Desktop,Non-rater
SF_3497,44,F,USA,Subscriber,123,Desktop,Non-rater
SF_350,21,M,India,Free,132,Smart TV,Non-rater
SF_351,30,M,UK,Subscriber,399,Desktop,Non-rater
SF_3513,32,M,Canada,Subscriber,173,Smart TV,Non-rater
SF_3515,12,M,France,Subscriber,153,Tablet,Non-rater
SF_3520,45,M,India,Subscriber,66,Desktop,Non-rater
SF_3521,36,M,India,Free,132,Tablet,Non-rater
SF_3523,33,M,USA,Subscriber,97,Smart TV,Non-rater
SF_3525,30,F,India,Free,170,Mobile,Non-rater
SF_3527,46,M,USA,Subscriber,288,Tablet,Non-rater
SF_3534,53,M,Canada,Subscriber,315,Smart TV,Non-rater
SF_3536,25,M,France,Subscriber,487,Desktop,Non-rater
SF_3537,31,M,France,Subscriber,44,Desktop,Non-rater
SF_3550,21,M,Italy,Free,374,Tablet,Non-rater
SF_3552,50,F,Italy,Free,410,Tablet,Non-rater
SF_3558,65,M,Canada,Free,72,Mobile,Non-rater
SF_356,58,M,USA,Subscriber,300,Desktop,Non-rater
SF_3561,56,M,USA,Subscriber,303,Tablet,Non-rater
SF_3566,56,M,France,Free,144,Mobile,Non-rater
SF_3574,33,F,UK,Free,40,Mobile,Non-rater
SF_3578,63,M,Canada,Free,330,Smart TV,Non-rater
SF_3588,59,M,France,Subscriber,383,Smart TV,Non-rater
SF_3589,44,F,USA,Subscriber,468,Mobile,Non-rater
SF_3592,14,F,India,Subscriber,366,Tablet,Non-rater
SF_3596,53,F,Italy,Subscriber,450,Mobile,Non-rater
SF_3598,23,M,Canada,Free,115,Tablet,Non-rater
SF_3599,20,M,Canada,Free,160,Desktop,Non-rater
SF_3613,20,M,France,Free,211,Mobile,Non-rater
SF_3625,52,M,USA,Subscriber,26,Mobile,Non-rater
SF_3626,33,M,France,Subscriber,350,Tablet,Non-rater
SF_3627,35,F,UK,Free,90,Desktop,Non-rater
SF_3629,46,F,Canada,Free,179,Tablet,Non-rater
SF_3635,44,M,UK,Free,138,Mobile,Non-rater
SF_3645,59,M,India,Subscriber,180,Mobile,Non-rater
SF_3646,47,M,Italy,Subscriber,426,Mobile,Non-rater
SF_3655,56,F,Italy,Subscriber,246,Desktop,Non-rater
SF_3675,64,M,Canada,Free,98,Tablet,Non-rater
SF_3679,34,M,France,Subscriber,464,Smart TV,Non-rater
SF_368,59,M,Canada,Subscriber,500,Smart TV,Non-rater
SF_3685,46,M,France,Subscriber,204,Smart TV,Non-rater
SF_3686,14,M,Canada,Subscriber,495,Mobile,Non-rater
SF_3705,49,M,Italy,Free,404,Tablet,Non-rater
SF_3706,32,M,India,Free,50,Tablet,Non-rater
SF_3707,28,F,Italy,Subscriber,238,Desktop,Non-rater
SF_3719,16,M,Canada,Subscriber,237,Smart TV,Non-rater
SF_372,11,F,France,Subscriber,269,Desktop,Non-rater
SF_3725,29,M,UK,Free,408,Mobile,Non-rater
SF_3731,24,M,France,Subscriber,223,Desktop,Non-rater
SF_3735,61,M,India,Subscriber,395,Smart TV,Non-rater
